id,name,birth_date,death_date,city
Q72120,Heinrich Strack,1805,1880,Bückeburg | Bückeburg | Μπύκεμπουργκ | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | بوکبرگ | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | ביקבורג | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | ビュッケブルク | Bückeburg | Бюкебург | بيۋكەبۋرگ | بيۋكەبۋرگ | Бюкебург | Бюкебург | Byukebwrg | Byukebwrg | 뷔케부르크 | Bückeburg | Бюккебург | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Бикебург | Bückeburg | Bückeburg | Bückeburg | Bückeborg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | بيوكهبورغ | بيوكهبورج | Bückeburg | بوکهبورق | Bückeburg | Бюкебург | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Бюккебург | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Бикебург | Бикебург | Bikeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Бюккебург | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | Bückeburg | 比克堡 | 比克堡 | 比克堡 | 比克堡 | 比克堡 | 比克堡 | 比克堡 | Bückeburg
Q72153,Julius Fürst,1805,1873,Żerków | Żerków | Żerków | Żerków | Żerków | Żerków | Жеркув | Żerków | Жэркаў | Жеркув | Żerków | Żerków | Żerków | Żerków | ז'רקוב | Ժերկուվ | Żerków | Žerkova | Żerków | Żerków | Żerków | Żerków | Жерков | Żerkůw | Żerków | Жеркув | Жеркув | Żerków | Żerków | 熱爾庫夫 | 热尔库夫
Q72476,Carl Andreas Koefoed,1855,1948,Skanderborg | Skanderborg | Skanderborg | Сканнерборг | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Skanderborg | Сканеборг | Скандерборг | اسکندربرگ | Skanderborg kommuna | סקנדרבורג | Scanderburgum | Skanderborgas | Skanderborg | Kommun Skanderborg | Скандерборг | Сканнерборг | 斯坎訥堡 | 斯坎讷堡自治市 | 斯坎訥堡自治市
Q72145,Manuel Joël,1826,1890,Międzychód | Międzychód | Międzychód | Мендзыхуд | Międzychód | בירנבאום | Międzychód | Międzychód | Międzychód | Мяндзыхуд | Мендзиход | Мендзыхуд | Międzychód (kapital sa powiat) | Międzychód | Międzychód | Międzychód | Μιεντζίχουτ | Międzychód | Międzychód | میندزیخوت | Międzychód | Międzychód | ミェンジフト | Międzychód | Mendzihoda | Międzychód | Międzychód | Międzychód | Międzychód | Międzychód | Мјендзиход | Międzychód | Mjyndzychůd | Międzychód | Мендзыхуд | Мендзихуд | Międzychód | 緬濟胡德 | 缅济胡德 | 缅济胡德 | 緬濟胡德 | 緬濟胡德
Q74543,Max Lingner,1888,1959,Leipzig | Leipzig | لایپزیگ | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | લેઇપઝિગ | Leipzig | Leipzig | Lipekika | לייפציג | लिपजिग | Leipzig | Lipsk | Լայփցիկ | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | ライプツィヒ | Leipzig | ლაიფციგი | Leipzig | Leipzig | Лейпциг | ಲೈಪ್ಜಿಗ್ | 라이프치히 | 라이프찌히 | Leipzig | Лейпциг | Lipsia | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | Lipsia | Leipcigas | Leipciga | 萊比錫 | Лэйпциг | Leipzig | Leipzig | Лайпциг | लाइपझिश | Leipzig | Leipzig | လိုက်ပဆစ်မြို့ | لایپتسیش | Leipzig | Leipzig | Lipsia | Leipzig | Leipzig | Leipzig | लेइपजिग | Leipzig | Leipzig | ߟߋߌߔߑߖ߭ߌߜ߭ | Leipzig | Leipzig | Лейпциг | ਲਾਈਪਸਿਸ਼ | Leipzig | Leipzig | Leipzig | Lipsia | لیپزش | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | Ліпско | Lipsia | Lipsia | Leipzig | ليپزگ | Leipzig | ලේයිප්සිග් | Leipzig | Lajpcigu | Лајпциг | Лајпциг | Leipzig | Leipzig | Leipzig | Lajpcik | லைப்சிக் | లేఇప్జిగ్ | Лейпзиг | ไลพ์ซิช | Leipzig | Leipzig | Лейпциг | Leipzig | Leipzig | Léypzig | لائپزش | Leipzig | Leipzig | Läipcig | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | 莱比锡 | ლაიფციგი | לייפציג | 萊比錫 | 莱比锡 | 莱比锡 | 莱比锡 | 萊比錫 | 萊比錫 | Leipzig | Lipsia | Leipzig | Leipzig | ലീപ്സിഗ് | Leipzig | Leipzig | Lipcse | Лейпциг | Lipsko | Lipsko | Leipzig | Lipsk | Leipzig | Leipzig | Leypsiq | Лейпцыг | Ляйпцыг | Լայպցիգ | Лајпциг | Лейпциг | Leipzig | ላይፕጽግ | Leipzig | لايبزيغ | لايبتزج | Leipzig | لایپزیق | Лейпциг | Leipzig | Leipzig | Лайпциг | লাইপ্ৎসিশ | Leipzig | Leipzig | Leipzig | Лейпциг | Leipzig | لایپزیگ | Lipsia | Leyptsig | Leyptsig | Лейпциг | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig | Lipsk | Λειψία | Leipzig | Leipzig | Leipzig | Leipzig | Leipzig
Q74927,Margit Nünke,1930,2015,Stettino | Szczecin | Stettin | Szczecin | Štětín | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | シュチェチン | 什切青 | Szczecin | Szczecin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Stettin | Szczecin | ሽጨቺን | شتشيتشين | شتتين | Szczecin | Szczecin | Şetsin | شچچین | Szczecin | Шчэцін | Шчэцін | Шчечин | স্টাজিন | Szczecin | Szczecin | Щецин | شچێچین | Şçetsin | Şçetsin | Szczecëno | Szczecin | Szczecin | Szczecin | Στσέτσιν | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | شچچین | Szczecin | Szczecin | શ્ટેચિન | Szczecin | Sṳ̍p-chhiet-chhiâng | שצ'צ'ין | श्टेटीन | Szczecin | Šćećin | Շչեցին | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | შჩეცინი | Щецин | Szczecin | ಸ್ಟೆಟ್ಟಿನ್ | 슈체친 | Stettinum | Szczecin | Stetin | Ščecinas | Ščecina | Щечин | Щецин | Szczecin | Шчеќин | Шчецин | Шчецин | श्टेचिन | Szczecin | Szczecin | Щецин ош | Szczecin | Szczecin | Szczecin | Szczecin | Szczecin | Estettin | Szczecin | Щецин | ششیچن | شچېچېن | Estetino | Estetino | Szczecin | Szczecin | Щецин | Щецин | Szczecin | Szczecin | Szczecin | Шчећин | සෙසින් | Štetín | Szczecin | Szczecin | Шчећин | Szczecin | Szczecin | Sztetin | ஸ்செசின் | స్జేచిన్ | Szczecin | Штеттин | ชแชตชิน | Szczecin | ma tomo Sesin | Szczecin | Щецин | Шӵечин | Shchétsin | Щецин | شٹیچین | Shchetsin | Stetin | Ščecin | Szczecin | Szczecin | Szczecin | 什切青 | შჩეცინი | שטעטין | 舒車前 | 什切青 | 什切青 | 什切青
Q78195,Walter Biemel,1918,2015,Belgrado | Belgrado | Belehrad | Bělehrad | Belgrade | ബെൽഗ്രേഡ് | Belgrad | בלגרד | Belgrad | Belgrade | ベオグラード | 贝尔格莱德 | Belgrado | Belgrado | Белград | Beograd | Белград | Београд | Белград | Belgrado | Бялград | Բելգրադ | Белград | Београд | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Belgrad | Белград | بلگراد | Белград | Belgrade | Belgrade | 贝尔格莱德 | بلگراد | 貝爾格勒 | 貝爾格勒 | Beograd | Beograd | Beograd | Beograd | Beograd | Beograd | Beograd | Beograd | Beograd | Beograd | Beograd | Beograd | Beograd | Белград | Belgrade | Белград | Belgrado | በልግራድ | Belgrado | Hwītburg | بلغراد | بلڭراد | بلجراد | Belgráu | Белград | Beograd | Belqrad | بلقراد | Белград | Beograd | Belgrade | Бялград | Bèlgrado | বেলগ্রেড | བེལ་གེ་རེ་ཌི། | Beograd | Белград | Belgrado | Belgrade | بێلگراد | Belgradu | Belgrad | Belgrad | Belgrad | Бѣлъ Градъ · Срьбїи | Белград | Belgrad | Běłogrod | Βελιγράδι | Belgrade | Belgrade | Beogrado | Belgradu | Beograd | Bèlgrade | Belgrad | Belgrât | Belgrado | Béalgrád | Belgrad | Belgrade | Belgrado | Belyrat | બેલગ્રેડ | Belgraaid | Belgrade | बॅलग्रेड | Belgrade | Běłohród | Bèlgrad | Belgrád | Պելկրատ | Belgrade | Beograd | ბელგრადი | Belgrad | Belgrad | Beograd | Белград | Белград | ಬೆಲ್ಗ್ರೇಡ್ | 베오그라드 | Belgrad | Белград | Beograd | Белград | Belgradum | Belogrado | Beograd | Belgrado | Belgraddo | Belgrad | Belgrad | ແບນເກຣດ | بلگراد | Belgradas | Belgrada | 貝爾格勒 | Бэоград | Belgrade | Белград | बेलग्रेड | Belgrade | Belgrad | Белград ош | Belgrad | Belgrado | Be̍h-o͘-gô-la̍t | बेल्ग्रेड | Beograd | Bineʼ Naʼadziʼiiłgaaí | Belgrad | Белград | ਬੈਲਗ੍ਰਾਦ | Belgrado | Belgrade | Belgrade | بلغراد | بلګراډ | Belgrado | Beograd | Belgrade | Белеград | Biligrad | Белград | Belgrado | Belgradu | Belgrade | بلغراد | Belgrad | Belgrads | බෙල්ග්රේඩ් | Belgrade | Belgrade | Belgaraad | Beogradi | Beograd | Belgrad | பெல்கிறேட் | బెల్గ్రేడ్ | Белград | Белград | เบลเกรด | Belgrad | Belgrade | Belqrad | Belgrade | Beograd | Белград | بېلگراد | بېلگراد | Bélgrad | بلغراد | Belgrad | Belgrado | Belgrad | Belgrado | Belgrad | Belgrade | 贝尔格莱德 | ბელგრადი | בעלגראד | Belgrade | 貝爾格萊德 | Belgrado | 贝尔格莱德 | 貝爾格萊德 | 貝爾格萊德 | 贝尔格莱德 | 贝尔格莱德 | i-Belgrade
Q74580,Christian Georg Schmorl,1861,1932,Mohilno | Mügeln | Mügeln | Mügeln | Mügeln | Mügeln | Mīgelne | Мигелн | Mügeln | Mügeln | Mügeln | Mügeln | Mügeln | Mügeln | Мюгельн | Mügeln | Mügeln | Мигелн | Mügeln | Мюгельн | Mügeln | Мюгельн | Mügeln | Mügeln | Mügeln | Mügeln | 米格尔恩 | موغلن | موجلن | Mügeln | موقلن | Мюгельн | Mügeln | Муьгельн | Mügeln | Mügeln | Mügeln | Mügeln | Mügeln | Mügeln | Mügeln | Mügeln | Mügeln | موگلن | Mügeln | Mügeln | Mügeln
Q74595,Franz König,1832,1910,Rotenburg an der Fulda | Rotenburg an der Fulda | روتنبورغ أن در فولدا | روتنبورج ان در فولدا | Rotenburg an der Fulda | روتنبورق آن در فولدا | Rotenburg an der Fulda | Ротэнбург-на-Фульдзе | Ротенбург на Фулда | Rotenburg an der Fulda | Rotenburg an der Fulda | Ротенбург-ан-дер-Фульда | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Ρότενμπουργκ αν ντερ Φούλντα | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg del Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | روتنبورگ آن در فولدا | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | רוטנבורג אן דר פולדה | Rotenburg an der Fulda | Rotenburg a.d. Fulda | Ռոտենբուրգ ան դեր Ֆուլդա | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | ローテンブルク・アン・デア・フルダ | Rotenburg an der Fulda | Ротенбург-на-Фульде | روتەنبۋرگ-نا-فۋلدە | Ротенбург-на-Фульде | Rotenbwrg-na-Fwlʹde | Rotenburg an der Fulda | Фульдедеги Ротенбург | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Ротенбург-ан-дер-Фульда | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Ротенбург ан дер Фулда | Ротенбург ан дер Фулда | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Ротенбург-ан-дер-Фульда | Rotenburg an der Fulda | Ротенбург-на-Фульді | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | Rotenburg an der Fulda | 富尔达河畔罗滕堡 | 富爾達河畔羅滕堡 | Rotenburg an der Fulda
Q78178,Ernst von Rebeur-Paschwitz,1861,1895,فرانکفورت | Франкфурт | Франкфурт-на-Одере | فرانكفورت | Φρανκφούρτη | 프랑크푸르트 | Франкфурт | فرینکفرٹ | Frankfurt | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | فرانكفورت على أودر | Frankfurt (Oder) | Frankfurt-na-Oder | Одерҙағы Франкфурт | Frankfurt an da Oder | Франкфурт-на-Одэры | Франкфурт-на-Одры | Франкфурт на Одер | Frankfurt (Oder) | Frankfurt de l'Oder | Одер-тӀера-Франкфурт | Francuforte su l'Oder | Frankfurt nad Odrou | Frankfurt an der Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankobrod-Odra | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurto ĉe Odro | Fráncfort del Óder | Frankfurt Oderi ääres | Frankfurt Oder | Frankfurt (Oder) | Francfort-sur-l'Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt oan de Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | פרנקפורט על האודר | Frankfurt na Odri | Frankobrod nad Wódru | Frankfurt (Oder) | Օդերի Ֆրանկֆուրտ | Frankfurt (Oder) | Frankfurt an der Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Francoforte sull'Oder | フランクフルト・アン・デア・オーダー | Frankfurt an der Oder | ოდერის ფრანკფურტი | Frankfurt (Oder) | Frankfurt (Oder) | Francofortum ad Oderam | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurtas prie Oderio | Frankfurte pie Oderas | Frankfurt (Oder) | Frankfurt (Oder) | Франкфурт на Одра | Frankfurt an der Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfort an de Oder | Frankfurt (Oder) | Frankfort aan de Oder | Frankfurt an der Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt nad Odrą | Frankfurt (Oder) | Frankfurt an der Oder | Frankfurt an der Oder | Frankfurt (Oder) | Francuforte subra s'Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt nad Odrou | Frankfurt ob Odri | Франкфурт на Одри | Frankfurt (Oder) | Frankfurt an der Oder | Frankfurt (Oder) | Frankfurt (Oder) | Francfort del Oder | Франкфурт-ам-Одер | Франкфурт-на-Одері | Frankfurt (Oder) | Francoforte de l'Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt len Oder | Frankfurt (Oder) | Frankfurt (Oder) | Frankfurt (Oder) | 奥得河畔法兰克福 | ოდერიშ ფრანკფურტი | פראנקפורט אן דער אדער | 奧德河畔法蘭克福 | 奥得河畔法兰克福 | 奧得河畔法蘭克福 | Frankfurt (Oder) | Frankfurt (Oder)
Q74924,Christian Egenolff,1502,1555,Hadamar | Hadamar | Hadamar | Хадамар | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Hadamar | Χάνταμαρ | هادامار | هادمار | Hadamar | هادامار | Хадамар | Хадамар | Хадамар | هادامار | Hadamar | Hadamar | ハーダマル | Hadamar | Hadamar | Hadamar | Хадамар | Хадамар | Hadamar | Хадамар | Hadamar | Гадамар | Hadamar | Hadamar | 哈达马尔 | 哈达马尔 | 哈達馬爾 | 哈達馬爾
